currency,user_id,id,amount_native,amount_usd,requested_at,finished_at
SUSHI,42647478,55436,17.45069783,556.5415331,2020-10-29 09:53:26,2020-11-04 10:00:26
AVAX,46239027,55434,17.46991084,722.4701043,2020-10-29 09:50:29,2020-11-04 10:00:13
AVAX,45234798,55433,17.45296174,586.8384876,2020-10-29 09:50:01,2020-11-04 10:00:13
SUSHI,43360622,55429,17.45327878,569.5069771,2020-10-29 09:45:32,2020-11-04 10:00:26
UNI,46899491,55422,17.44844356,536.0680578,2020-10-29 09:41:16,2020-11-01 02:00:01
AVAX,43493969,55417,17.44860607,551.9831518,2020-10-29 09:31:56,2020-11-04 10:00:13
USDC,47709578,55414,17.49361354,594.0877527,2020-10-29 09:28:46,2020-11-01 02:00:03
UNI,47709578,55413,18.87167098,588.8591019,2020-10-29 09:28:36,2020-11-01 02:00:01
BTC,47709578,55411,17.44725794,674.6066893,2020-10-29 09:28:07,2020-11-01 02:00:22
PEPE,46341315,55410,17.44727425,3105.841649,2020-10-29 09:23:02,2020-11-07 10:00:21
WECAN,43892660,55408,17.44660875,536.0000058,2020-10-29 09:21:27,2020-11-01 02:00:14
BTC,47469328,55406,17.4466699,549.0566476,2020-10-29 09:18:08,2020-11-01 02:00:22
AVAX,43717761,55404,17.45983337,641.8272502,2020-10-29 09:16:04,2020-11-04 10:00:13
BTC,43717761,55403,17.44673124,562.1530325,2020-10-29 09:15:56,2020-11-01 02:00:22
PEPE,43717761,55402,17.446618,571.7155831,2020-10-29 09:15:46,2020-11-07 10:00:21
BTC,42977675,55401,17.44660876,536.0011869,2020-10-29 09:15:35,2020-11-01 02:00:22
WECAN,46341315,55400,17.44785815,560.1274467,2020-10-29 09:12:56,2020-11-01 02:00:14
PEPE,43053748,55399,17.44669511,869.4754864,2020-10-29 09:12:53,2020-11-07 10:00:21
MATIC,46707202,55398,17.44665159,536.0027626,2020-10-29 09:12:51,2020-11-01 01:00:20
BTC,46341315,55397,17.4466475,544.2737255,2020-10-29 09:12:47,2020-11-01 02:00:22
AVAX,42974529,55396,17.4670813,699.8273059,2020-10-29 09:11:06,2020-11-04 10:00:13
MATIC,47065033,55395,17.52228414,735.3491789,2020-10-29 09:10:27,2020-11-01 01:00:30
PEPE,46982359,55392,17.44664204,664.5445286,2020-10-29 09:05:36,2020-11-07 10:00:21
SUSHI,47175016,55386,17.45338022,570.016565,2020-10-29 09:03:05,2020-11-04 10:00:26
AVAX,46780781,55385,17.4632531,669.1929316,2020-10-29 09:02:44,2020-11-04 10:00:13
MATIC,47626266,55383,17.45287686,552.5118744,2020-10-29 09:00:19,2020-11-01 01:00:30
AVAX,47626266,55381,17.75650088,3015.846844,2020-10-29 09:00:15,2020-11-04 10:00:13
USDC,47626266,55379,17.45216716,542.8689981,2020-10-29 09:00:12,2020-11-01 02:00:03
UNI,47626266,55378,41.66883887,1434.462751,2020-10-29 09:00:10,2020-11-01 02:00:01
PEPE,47626266,55377,17.44668122,815.8569927,2020-10-29 09:00:06,2020-11-07 10:00:21
PEPE,47678973,55376,17.44672526,985.9058501,2020-10-29 08:54:09,2020-11-07 10:00:21
AVAX,44550701,55375,17.45326649,589.2771727,2020-10-29 08:53:53,2020-11-04 10:00:13
SHIB,47636962,55374,19.21669284,646.0680315,2020-10-29 08:53:05,2020-11-07 10:00:16
AVAX,43706785,55368,17.46111583,652.0898526,2020-10-29 08:46:05,2020-11-04 10:00:13
PEPE,43562484,55367,17.44663251,627.7562414,2020-10-29 08:43:17,2020-11-07 10:00:21
PEPE,47191139,55366,17.44688069,1586.084239,2020-10-29 08:37:01,2020-11-07 10:00:21
SUSHI,47583466,55364,17.49442171,776.1890694,2020-10-29 08:33:38,2020-11-04 10:00:26
AVAX,47583466,55363,17.46648578,695.0617305,2020-10-29 08:33:28,2020-11-04 10:00:13
SUSHI,47172979,55360,17.44945352,550.2907576,2020-10-29 08:28:22,2020-11-04 10:00:26
UNI,45405986,55358,81.68796943,2918.871823,2020-10-29 08:27:59,2020-11-01 02:00:01
AVAX,46511845,55349,17.45992423,642.5543453,2020-10-29 08:12:48,2020-11-04 10:00:13
PEPE,45710197,55348,17.44672206,973.5459081,2020-10-29 08:12:21,2020-11-07 10:00:21
AVAX,45277733,55346,17.48331969,829.7716143,2020-10-29 08:10:48,2020-11-04 10:00:13
MATIC,47756104,55344,18.93897057,632.2399408,2020-10-29 08:08:45,2020-11-01 01:00:20
BTC,45720883,55343,17.50341233,12663.95029,2020-10-29 08:08:31,2020-11-01 02:00:22
USDC,45720883,55341,19.48540041,3055.505629,2020-10-29 08:08:07,2020-11-01 02:00:02
PEPE,45720883,55338,17.45019744,14393.73468,2020-10-29 08:07:13,2020-11-07 10:00:21
BTC,43984193,55337,17.44980964,1219.411361,2020-10-29 08:06:52,2020-11-01 02:00:22
AVAX,43351354,55335,17.82277108,3546.160255,2020-10-29 08:04:37,2020-11-04 10:00:12
SUSHI,45926032,55333,17.45568565,581.5979327,2020-10-29 08:03:25,2020-11-04 10:00:26
PEPE,46144115,55330,17.45331068,26415.53226,2020-10-29 08:01:58,2020-11-07 10:00:21
MATIC,47626266,55327,17.45626902,561.4477263,2020-10-29 08:00:19,2020-11-01 01:00:30
MATIC,47626266,55326,17.60990215,546.5305208,2020-10-29 08:00:17,2020-11-01 01:00:20
UNI,47626266,55324,18.21750533,564.5944713,2020-10-29 08:00:10,2020-11-01 02:00:01
XRP,47626266,55323,19.20300323,645.1716416,2020-10-29 08:00:08,2020-11-07 10:00:05
PEPE,47626266,55322,17.44675715,1109.03634,2020-10-29 08:00:05,2020-11-07 10:00:20
MATIC,47756104,55319,17.5242214,740.4524366,2020-10-29 07:55:41,2020-11-01 01:00:30
SUSHI,43090553,55318,17.48340206,720.831714,2020-10-29 07:54:59,2020-11-04 10:00:26
BTC,45704833,55317,17.44744097,713.6841085,2020-10-29 07:54:20,2020-11-01 02:00:22
PEPE,46862547,55313,17.44661246,550.3444125,2020-10-29 07:46:42,2020-11-07 10:00:20
BTC,42880113,55310,17.44745803,717.3275211,2020-10-29 07:43:27,2020-11-01 02:00:22
USDC,46832952,55309,17.45446286,545.7059858,2020-10-29 07:38:49,2020-11-01 02:00:02
BTC,46832952,55308,17.44671934,559.6111832,2020-10-29 07:38:42,2020-11-01 02:00:22
PEPE,46832952,55307,17.44662469,597.5558613,2020-10-29 07:38:33,2020-11-07 10:00:20
MATIC,46419208,55305,32.6063801,1513.628533,2020-10-29 07:36:30,2020-11-01 01:00:20
PEPE,46419208,55304,17.44722475,2914.677681,2020-10-29 07:36:14,2020-11-07 10:00:20
AVAX,47652111,55303,17.45521548,604.8735684,2020-10-29 07:34:10,2020-11-04 10:00:12
UNI,47652111,55301,58.27427601,2050.399709,2020-10-29 07:34:01,2020-11-01 02:00:00
USDT,43958229,55300,64.18007093,898.9066249,2020-10-29 07:33:43,2020-11-01 01:00:52
USDC,46337345,55298,18.25560362,1535.742727,2020-10-29 07:22:53,2020-11-01 02:00:02
BTC,46337345,55297,17.46718211,4928.55306,2020-10-29 07:22:36,2020-11-01 02:00:22
PEPE,46337345,55296,17.44810403,6310.022009,2020-10-29 07:22:02,2020-11-07 10:00:20
SUSHI,44130339,55295,17.90484058,2837.934194,2020-10-29 07:21:06,2020-11-04 10:00:26
SHIB,42712189,55294,24.30381759,962.3975275,2020-10-29 07:14:46,2020-11-07 10:00:16
AVAX,43892979,55293,17.46053797,647.4656549,2020-10-29 07:11:38,2020-11-04 10:00:12
PEPE,43817762,55292,17.44660878,536.1104198,2020-10-29 07:10:56,2020-11-07 10:00:20
UNI,47459719,55290,18.04895564,558.3425441,2020-10-29 07:03:15,2020-11-01 02:00:00
BTC,45838548,55289,17.44762373,752.7045977,2020-10-29 07:03:06,2020-11-01 02:00:22
PEPE,45838548,55288,17.44664389,671.712043,2020-10-29 07:02:55,2020-11-07 10:00:20
AVAX,45838548,55287,17.44828496,549.4135266,2020-10-29 07:02:42,2020-11-04 10:00:12
MATIC,47626266,55286,17.50122347,679.8697663,2020-10-29 07:00:17,2020-11-01 01:00:29
AVAX,47626266,55285,17.46261446,664.0823189,2020-10-29 07:00:14,2020-11-04 10:00:12
PEPE,47626266,55282,17.44664783,686.9051064,2020-10-29 07:00:05,2020-11-07 10:00:20
XRP,43103852,55281,22.43991406,846.3672579,2020-10-29 06:57:34,2020-11-07 10:00:05
UNI,43716641,55279,61.28241417,2161.979034,2020-10-29 06:50:32,2020-11-01 02:00:00
SHIB,47705881,55277,194.4128409,11540.1805,2020-10-29 06:47:48,2020-11-07 10:00:16
PEPE,46825279,55275,17.44669199,857.413382,2020-10-29 06:44:36,2020-11-07 10:00:20
XRP,47476328,55274,183.8901191,10881.57526,2020-10-29 06:44:25,2020-11-07 10:00:05
PEPE,47771189,55273,17.44661204,548.6927438,2020-10-29 06:39:08,2020-11-07 10:00:20
AVAX,47558337,55272,17.4499533,562.764086,2020-10-29 06:38:35,2020-11-04 10:00:12
SUSHI,43741151,55271,24.16260025,34273.88017,2020-10-29 06:33:29,2020-11-04 10:00:26
AVAX,44629031,55269,17.44994981,562.7361462,2020-10-29 06:30:16,2020-11-04 10:00:12
UNI,44629031,55268,18.8134159,586.698276,2020-10-29 06:30:05,2020-11-01 02:00:00
PEPE,44076210,55264,17.44661374,555.2847644,2020-10-29 06:24:41,2020-11-07 10:00:20
SHIB,43868062,55262,22.53948073,852.6868723,2020-10-29 06:22:19,2020-11-07 10:00:16
PEPE,42884978,55261,17.4466202,580.2320437,2020-10-29 06:21:11,2020-11-07 10:00:20
PEPE,44629031,55257,17.44661617,564.6457626,2020-10-29 06:10:58,2020-11-07 10:00:20
PEPE,43758933,55256,17.44661162,547.0856801,2020-10-29 06:07:56,2020-11-07 10:00:19
AVAX,45491102,55254,17.44995558,562.7823106,2020-10-29 06:06:26,2020-11-04 10:00:12
BTC,43601502,55253,17.44664392,543.5090584,2020-10-29 06:05:47,2020-11-01 02:00:22
BTC,43101056,55252,17.44829772,896.6065079,2020-10-29 06:03:52,2020-11-01 02:00:22
PEPE,43101056,55251,17.44685524,1487.807962,2020-10-29 06:03:42,2020-11-07 10:00:19
PEPE,43518558,55250,17.44667533,793.0890572,2020-10-29 06:02:04,2020-11-07 10:00:19
MATIC,47626266,55248,17.46946801,596.2173832,2020-10-29 06:00:16,2020-11-01 01:00:29
USDT,47626266,55247,20.18145095,557.2372957,2020-10-29 06:00:14,2020-11-01 01:00:52
AVAX,47626266,55246,17.74397676,2915.625156,2020-10-29 06:00:13,2020-11-04 10:00:12
BTC,45766282,55244,17.45005863,1272.573153,2020-10-29 05:59:27,2020-11-01 02:00:22
PEPE,45766282,55243,17.44668447,828.379415,2020-10-29 05:58:05,2020-11-07 10:00:19
BTC,43327751,55242,17.45546238,2426.310405,2020-10-29 05:58:05,2020-11-01 02:00:21
BTC,45314058,55241,17.44687508,592.8627598,2020-10-29 05:56:31,2020-11-01 02:00:21
PEPE,45311336,55240,17.44663895,652.5978572,2020-10-29 05:54:30,2020-11-07 10:00:19
WECAN,45813300,55239,17.44993762,600.284652,2020-10-29 05:52:27,2020-11-01 02:00:14
SHIB,45640759,55237,34.85304376,1618.373458,2020-10-29 05:42:42,2020-11-07 10:00:16
AVAX,44545240,55236,17.44660945,536.0055653,2020-10-29 05:41:26,2020-11-04 10:00:12
BTC,47739577,55234,17.49919715,11763.98025,2020-10-29 05:33:23,2020-11-01 02:00:21
PEPE,47739577,55233,17.52463803,301846.5458,2020-10-29 05:33:12,2020-11-07 10:00:19
AVAX,45350950,55231,17.49725851,941.3141201,2020-10-29 05:25:17,2020-11-04 10:00:12
BTC,47634455,55230,17.45111302,1497.692195,2020-10-29 05:25:04,2020-11-01 02:00:21
PEPE,47634455,55229,17.44690421,1676.904933,2020-10-29 05:24:48,2020-11-07 10:00:19
BTC,46897048,55228,17.44986759,1231.784217,2020-10-29 05:23:11,2020-11-01 02:00:21
PEPE,42672237,55227,17.44686088,1509.611942,2020-10-29 05:21:38,2020-11-07 10:00:19
BTC,43875416,55225,17.44677519,571.5368217,2020-10-29 05:12:31,2020-11-01 02:00:21
PEPE,43875416,55224,17.44662539,600.2722643,2020-10-29 05:12:17,2020-11-07 10:00:19
PEPE,46116773,55223,17.44967715,12384.62779,2020-10-29 05:08:54,2020-11-07 10:00:19
UNI,47300322,55222,23.33065538,754.2539219,2020-10-29 05:07:04,2020-11-01 02:00:00
WECAN,46052578,55221,17.44993762,600.284652,2020-10-29 05:02:05,2020-11-01 02:00:14
BTC,44559325,55220,17.44747555,721.0678142,2020-10-29 04:59:35,2020-11-01 02:00:21
PEPE,44559325,55219,17.44685291,1478.843781,2020-10-29 04:59:17,2020-11-07 10:00:19
AVAX,43630859,55218,18.75116697,10975.4538,2020-10-29 04:47:16,2020-11-04 10:00:12
AVAX,43630859,55216,18.61171332,9859.505215,2020-10-29 04:35:19,2020-11-04 10:00:12
DOT,46908516,55215,17.44660875,536.0000001,2020-10-29 04:34:57,2020-11-01 01:00:09
BTC,46682559,55214,17.44724969,672.8449229,2020-10-29 04:19:47,2020-11-01 02:00:21
AVAX,47626266,55212,17.4649987,683.1617002,2020-10-29 04:00:12,2020-11-04 10:00:12
UNI,43661671,55209,18.08073591,559.5213534,2020-10-29 03:56:48,2020-11-01 02:00:00
USDT,43661671,55208,23.0005458,579.1288515,2020-10-29 03:56:24,2020-11-01 01:00:52
BTC,43850952,55206,17.4467113,557.8959487,2020-10-29 03:51:13,2020-11-01 02:00:21
PEPE,43850952,55205,17.44660893,536.687199,2020-10-29 03:50:41,2020-11-07 10:00:19
PEPE,43850952,55204,17.44664204,664.5445286,2020-10-29 03:49:11,2020-11-07 10:00:19
WECAN,47626266,55200,17.44660875,536.0000617,2020-10-29 03:00:36,2020-11-01 02:00:14
XRP,47626266,55199,17.44660888,536.0000083,2020-10-29 03:00:27,2020-11-07 10:00:05
DOT,46908516,55196,17.44661592,536.0008595,2020-10-29 01:29:49,2020-11-01 01:00:09
SHIB,46908516,55195,17.44661724,536.0005278,2020-10-29 01:27:33,2020-11-07 10:00:16
WECAN,43892660,55194,17.44661168,536.0565615,2020-10-29 01:26:24,2020-11-01 02:00:13
PEPE,43892660,55193,17.44660885,536.3983595,2020-10-29 01:26:02,2020-11-07 10:00:19
XRP,46908516,55192,17.44661664,536.0004904,2020-10-29 01:23:19,2020-11-07 10:00:05
PEPE,46468742,55191,17.44661741,569.4215774,2020-10-29 01:21:58,2020-11-07 10:00:19
PEPE,46518225,55190,17.44694164,1821.445286,2020-10-29 01:17:07,2020-11-07 10:00:19
AVAX,43000639,55189,17.44964436,560.2918047,2020-10-29 01:08:41,2020-11-04 10:00:11
MATIC,46198902,55188,17.97362589,569.9864622,2020-10-29 01:07:27,2020-11-01 01:00:20
WECAN,46198902,55187,17.45735056,743.4377123,2020-10-29 01:05:52,2020-11-01 02:00:13
BTC,46198902,55186,17.44689231,596.5428535,2020-10-29 01:04:57,2020-11-01 02:00:21
XRP,47626266,55181,17.58792695,544.7838693,2020-10-29 01:00:07,2020-11-07 10:00:05
PEPE,46862578,55179,17.4466113,545.8530667,2020-10-29 00:33:58,2020-11-07 10:00:19
UNI,46985542,55176,18.09437893,560.027407,2020-10-29 00:27:31,2020-11-01 02:00:00
AVAX,44515446,55175,17.49445608,918.8882595,2020-10-29 00:08:17,2020-11-04 10:00:11
SUSHI,46198902,55172,17.46821375,636.1710177,2020-10-28 23:59:02,2020-11-04 10:00:25
MATIC,43986902,55170,18.44727421,598.646531,2020-10-28 23:50:56,2020-11-01 01:00:20
AVAX,43986902,55169,17.48005428,772.0534354,2020-10-28 23:50:47,2020-11-04 10:00:11
PEPE,42715325,55167,17.44667341,778.9151588,2020-10-28 23:38:08,2020-11-07 10:00:19
BTC,43868776,55162,17.44666926,548.5286271,2020-10-28 23:09:43,2020-11-01 02:00:21
PEPE,43868776,55161,17.44661795,570.5766805,2020-10-28 23:09:36,2020-11-07 10:00:19
XRP,46421300,55156,17.53204497,541.3103187,2020-10-28 22:59:11,2020-10-29 01:00:31
PEPE,45378210,55146,17.4475707,4149.760151,2020-10-28 22:43:46,2020-11-04 10:00:09
UNI,47689807,55140,17.59640791,541.3436458,2020-10-28 22:36:29,2020-10-29 02:00:18
SUSHI,44868683,55137,17.45300328,565.6480841,2020-10-28 22:29:01,2020-10-29 02:00:35
PEPE,44868683,55135,17.4466764,790.1350815,2020-10-28 22:28:05,2020-11-04 10:00:09
BTC,46797847,55134,17.44744097,708.3185523,2020-10-28 22:21:44,2020-11-04 10:00:34
USDC,43958229,55130,19.76667515,3358.259915,2020-10-28 22:05:07,2020-10-29 02:00:07
BTC,43958229,55129,17.44974059,1184.477826,2020-10-28 22:04:59,2020-11-04 10:00:34
PEPE,43958229,55128,17.44782828,5117.413108,2020-10-28 22:04:48,2020-11-04 10:00:09
AVAX,47065033,55127,17.47930961,766.7976182,2020-10-28 22:04:33,2020-10-29 01:00:45
UNI,43562484,55125,27.43321937,892.2430547,2020-10-28 22:01:40,2020-10-29 02:00:18
AVAX,47082843,55121,17.44794657,545.4421355,2020-10-28 21:55:45,2020-10-29 01:00:45
PEPE,42600572,55118,17.44661217,548.8561588,2020-10-28 21:52:51,2020-11-04 10:00:09
AVAX,45926032,55116,17.44874145,551.0522917,2020-10-28 21:51:58,2020-10-29 01:00:45
BTC,47082843,55114,17.44680866,577.3928118,2020-10-28 21:51:50,2020-11-04 10:00:34
XRP,43782040,55113,17.62839053,547.2987114,2020-10-28 21:48:33,2020-10-29 01:00:31
SHIB,43782040,55112,17.62817382,547.2925947,2020-10-28 21:48:25,2020-11-07 10:00:15
PEPE,42797286,55111,17.44661004,540.8520579,2020-10-28 21:48:06,2020-11-04 10:00:09
USDC,43931454,55109,17.48480259,582.4611504,2020-10-28 21:37:47,2020-10-29 02:00:07
MATIC,46631438,55107,22.61189922,859.3723377,2020-10-28 21:31:24,2020-10-29 01:00:19
USDC,46631438,55106,26.68685397,11776.35663,2020-10-28 21:31:14,2020-10-29 02:00:07
MATIC,42591840,55104,23.79561906,933.4789642,2020-10-28 21:30:46,2020-10-29 01:00:19
USDC,42591840,55103,18.0164169,1229.146845,2020-10-28 21:30:32,2020-10-29 02:00:07
WECAN,42591840,55101,17.46523187,881.2755812,2020-10-28 21:30:24,2020-10-29 06:00:05
PEPE,45941938,55100,17.44681077,1294.945938,2020-10-28 21:22:34,2020-11-04 10:00:09
USDC,46600833,55097,17.45562399,546.9666446,2020-10-28 21:06:55,2020-10-29 02:00:07
XRP,42752361,55087,19.23710357,647.288845,2020-10-28 20:53:25,2020-10-29 01:00:31
PEPE,43947612,55081,17.44667568,787.4379931,2020-10-28 20:38:59,2020-11-04 10:00:09
UNI,43768413,55079,20.80585317,655.831196,2020-10-28 20:34:56,2020-10-29 02:00:18
BTC,43768413,55077,17.44940324,1114.626261,2020-10-28 20:33:56,2020-11-04 10:00:33
PEPE,43768413,55076,17.44677718,1168.725153,2020-10-28 20:33:46,2020-11-04 10:00:09
USDC,46878012,55075,17.46286747,555.778031,2020-10-28 20:32:07,2020-10-29 02:00:07
WECAN,46878012,55074,17.44790607,560.0525284,2020-10-28 20:31:52,2020-10-29 06:00:05
PEPE,45779020,55073,17.44689455,1609.672779,2020-10-28 20:31:39,2020-11-04 10:00:08
UNI,46878012,55072,17.95223191,554.0366237,2020-10-28 20:31:36,2020-10-29 02:00:18
BTC,46878012,55071,17.44706525,630.5228812,2020-10-28 20:31:24,2020-11-04 10:00:33
PEPE,43611815,55070,17.44662754,606.5988864,2020-10-28 20:22:44,2020-11-04 10:00:08
PEPE,44033711,55065,17.4467369,1017.434215,2020-10-28 20:08:38,2020-11-04 10:00:08
PEPE,45143561,55064,17.4466636,742.0511993,2020-10-28 20:08:03,2020-11-04 10:00:08
BTC,44506335,55063,17.44721409,661.3408411,2020-10-28 20:07:20,2020-11-04 10:00:33
PEPE,44506335,55061,17.44663444,632.5040407,2020-10-28 20:07:10,2020-11-04 10:00:08
UNI,44553047,55060,202.7333127,7145.559935,2020-10-28 20:06:12,2020-10-29 02:00:18
BTC,43902676,55055,17.44830333,886.8782758,2020-10-28 20:02:24,2020-11-04 10:00:33
UNI,43124554,55053,37.04975335,1235.28471,2020-10-28 20:01:29,2020-10-29 02:00:18
PEPE,47626266,55048,17.44671578,938.0846418,2020-10-28 20:00:05,2020-11-04 10:00:08
PEPE,46722882,55047,17.44664581,675.215631,2020-10-28 19:59:03,2020-11-04 10:00:08
PEPE,43902676,55046,17.44662393,593.0405367,2020-10-28 19:58:02,2020-11-04 10:00:08
BTC,46722882,55045,17.4469491,606.4717398,2020-10-28 19:55:29,2020-11-04 10:00:33
PEPE,42668476,55038,17.4468199,1329.238741,2020-10-28 19:49:45,2020-11-04 10:00:08
SUSHI,45203013,55036,17.44760752,540.6307685,2020-10-28 19:43:53,2020-10-29 02:00:35
BTC,47712111,55035,17.45550593,2378.246607,2020-10-28 19:42:48,2020-11-04 10:00:33
BTC,45203013,55034,17.44664204,542.8936657,2020-10-28 19:41:15,2020-11-04 10:00:33
PEPE,47705085,55033,17.44661251,550.1269805,2020-10-28 19:35:22,2020-11-04 10:00:08
BTC,46699218,55029,17.54678612,21278.67585,2020-10-28 19:24:56,2020-11-04 10:00:33
PEPE,46699218,55028,17.45328313,25609.74717,2020-10-28 19:24:42,2020-11-04 10:00:08
PEPE,46754497,55025,17.44694164,1786.562609,2020-10-28 19:18:37,2020-11-04 10:00:08
BTC,46800129,55020,17.44724867,668.5004771,2020-10-28 19:11:11,2020-11-04 10:00:33
PEPE,43976453,55014,17.44694164,1786.562609,2020-10-28 19:07:07,2020-11-04 10:00:08
XRP,45455817,55012,17.61305226,546.3453558,2020-10-28 19:04:27,2020-10-29 01:00:31
WECAN,43579443,55011,17.50367774,1594.067747,2020-10-28 19:02:43,2020-10-29 06:00:05
PEPE,42943262,55010,17.44666066,731.0206118,2020-10-28 19:02:20,2020-11-04 10:00:08
SUSHI,43579443,55009,17.4733193,659.8427538,2020-10-28 19:01:46,2020-10-29 02:00:35
BTC,43579443,55008,17.44849587,926.7460201,2020-10-28 19:01:36,2020-11-04 10:00:33
PEPE,43579443,55007,17.44682243,1338.748519,2020-10-28 19:01:23,2020-11-04 10:00:08
MATIC,47626266,55005,17.58529281,544.6822976,2020-10-28 19:00:15,2020-10-29 01:00:19
USDC,47626266,55003,17.47427499,569.6547786,2020-10-28 19:00:11,2020-10-29 02:00:07
UNI,47626266,55002,17.58796856,541.0425967,2020-10-28 19:00:10,2020-10-29 02:00:18
BTC,46828414,54997,17.44995158,1228.164818,2020-10-28 18:54:19,2020-11-04 10:00:33
PEPE,43760703,54996,17.44993762,13041.62609,2020-10-28 18:50:15,2020-11-04 10:00:08
MATIC,46977265,54990,17.45154982,548.1314931,2020-10-28 18:46:32,2020-10-29 02:00:21
UNI,46982908,54989,17.9491733,553.9275168,2020-10-28 18:46:31,2020-10-29 02:00:17
UNI,46977265,54988,17.92129047,552.9328785,2020-10-28 18:46:24,2020-10-29 02:00:17
BTC,46977265,54987,17.44674486,564.1818721,2020-10-28 18:46:15,2020-11-04 10:00:33
BTC,46982908,54986,17.44670946,556.8533226,2020-10-28 18:46:04,2020-11-04 10:00:33
PEPE,46977265,54985,17.44665249,700.3189246,2020-10-28 18:46:02,2020-11-04 10:00:07
BTC,46230936,54980,17.44714603,647.2494157,2020-10-28 18:33:01,2020-11-04 10:00:33
PEPE,46230936,54979,17.44666695,754.6443648,2020-10-28 18:32:40,2020-11-04 10:00:07
PEPE,42853601,54978,17.44711927,2453.89158,2020-10-28 18:32:22,2020-11-04 10:00:07
WECAN,46911262,54977,17.44827319,566.8588819,2020-10-28 18:30:56,2020-10-29 06:00:05
DOT,46911262,54976,17.77949577,575.338089,2020-10-28 18:30:39,2020-10-29 02:00:18
BTC,46911262,54973,17.44993762,1225.274209,2020-10-28 18:30:15,2020-11-04 10:00:33
PEPE,46911262,54972,17.44694164,1786.562609,2020-10-28 18:29:44,2020-11-04 10:00:07
PEPE,47026927,54971,17.44667533,786.1125218,2020-10-28 18:28:06,2020-11-04 10:00:07
PEPE,45794287,54969,17.44776994,4898.278648,2020-10-28 18:24:10,2020-11-04 10:00:07
SUSHI,43603220,54968,17.45664315,582.5242488,2020-10-28 18:13:11,2020-10-29 02:00:35
UNI,43603220,54967,19.11991684,595.6903603,2020-10-28 18:12:59,2020-10-29 02:00:17
BTC,43603220,54966,17.4499611,1230.136377,2020-10-28 18:12:46,2020-11-04 10:00:33
PEPE,43603220,54965,17.44664221,661.7180586,2020-10-28 18:12:37,2020-11-04 10:00:07
PEPE,46517517,54964,17.44677519,1161.281305,2020-10-28 18:11:52,2020-11-04 10:00:07
PEPE,43756519,54963,17.44662318,590.2152656,2020-10-28 18:11:45,2020-11-04 10:00:07
PEPE,43187705,54962,17.44827319,6788.813046,2020-10-28 18:11:40,2020-11-04 10:00:07
BTC,43976453,54958,17.44993762,1225.274209,2020-10-28 18:03:54,2020-11-04 10:00:33
BTC,42784152,54957,17.44681347,578.3882754,2020-10-28 18:03:15,2020-11-04 10:00:33
AVAX,42659977,54956,17.52502943,1089.481062,2020-10-28 18:00:59,2020-10-29 01:00:45
WECAN,42735613,54947,17.53082002,2097.289773,2020-10-28 18:00:05,2020-10-29 06:00:05
USDC,43996120,54946,17.60079742,723.5638124,2020-10-28 17:59:54,2020-10-29 02:00:07
BTC,47477675,54945,17.44660884,536.0180245,2020-10-28 17:59:05,2020-11-04 10:00:32
PEPE,47477675,54944,17.44660877,536.0812866,2020-10-28 17:58:44,2020-11-04 10:00:07
UNI,46858116,54943,17.45013402,536.1257538,2020-10-28 17:58:42,2020-10-29 02:00:17
AVAX,47477675,54942,17.52211983,1068.945604,2020-10-28 17:58:14,2020-10-29 01:00:45
USDC,46858116,54941,17.67939495,819.1742901,2020-10-28 17:58:04,2020-10-29 02:00:07
BTC,46858116,54940,17.45165758,1581.407201,2020-10-28 17:57:09,2020-11-04 10:00:32
SUSHI,42735613,54939,17.93045114,2779.322786,2020-10-28 17:56:22,2020-10-29 02:00:35
PEPE,43642619,54937,17.44697772,1922.102962,2020-10-28 17:55:17,2020-11-04 10:00:07
BTC,43629554,54934,17.44677535,570.4963269,2020-10-28 17:50:48,2020-11-04 10:00:32
MATIC,46228393,54932,56.56988166,2985.307411,2020-10-28 17:48:13,2020-10-29 01:00:19
PEPE,46459119,54928,17.44813274,6261.212686,2020-10-28 17:44:09,2020-11-04 10:00:07
PEPE,46982908,54927,17.44677798,1171.747138,2020-10-28 17:41:32,2020-11-04 10:00:07
AVAX,45539896,54923,17.47772024,755.5801421,2020-10-28 17:31:38,2020-10-29 01:00:45
MATIC,46115724,54922,24.15636155,956.0632008,2020-10-28 17:30:22,2020-10-29 01:00:19
AVAX,46115724,54921,17.6994026,2320.180052,2020-10-28 17:30:10,2020-10-29 01:00:45
PEPE,43931454,54920,17.44670241,887.8421634,2020-10-28 17:29:47,2020-11-04 10:00:07
BTC,46789942,54919,17.45249476,1754.755061,2020-10-28 17:29:15,2020-11-04 10:00:32
PEPE,46789942,54918,17.44792885,5495.258845,2020-10-28 17:29:05,2020-11-04 10:00:07
PEPE,45193163,54917,17.44665236,699.8214508,2020-10-28 17:25:34,2020-11-04 10:00:07
WECAN,43279486,54916,17.45208019,637.4413791,2020-10-28 17:25:26,2020-10-29 06:00:05
USDT,43860360,54915,18.28255192,542.2966255,2020-10-28 17:23:48,2020-10-29 01:01:03
MATIC,43860360,54914,18.43907204,598.133035,2020-10-28 17:23:38,2020-10-29 01:00:19
AVAX,43860360,54912,17.70387354,2351.735276,2020-10-28 17:23:26,2020-10-29 01:00:45
AVAX,47082460,54913,17.44760924,543.0612902,2020-10-28 17:23:26,2020-10-29 01:00:45
